Año,Mes,Departamento,Producto General,Descripcion Partida 4 Digitos,Partida,Descripcion Partida10 Digitos,Exportaciones en valor (Miles USD FOB),Exportaciones en volumen (toneladas)
2022,Septiembre,Cundinamarca,Pastas,"1902-Pastas alimenticias, incluso cocidas o rellenas (de carne u otras sustancias) o preparadas.",1902190000,"Las demás pastas alimenticias sin cocer, rellenar ni preparar de otra forma.",276,290
2022,Septiembre,Cundinamarca,Pastas,"1902-Pastas alimenticias, incluso cocidas o rellenas (de carne u otras sustancias) o preparadas.",1902300000,Las demás pastas alimenticias.,1,1
2022,Septiembre,Cundinamarca,Peptonas,"3504-Peptonas y sus derivados,; las demás materias proteicas y sus derivados, no expresados.",3504009000,"Las demás materias proteinicas y sus derivados, no expresados ni comprendidos en otra parte; polvo de cueros y pieles, incluso tratado al cromo.",0,0
2022,Septiembre,Cundinamarca,Pescado fresco o refrigerado,"0304-Filetes y demás carne de pescado (incluso picada), frescos, refrigerados o congelados.",304420000,"FILETES DE TRUCHAS (SALMO TRUTTA, OCORHYNCHUS MYKISS, OCORHYNCHUS CLARKI, OCORHYNCHUS AGUABONITA, OCORHYNCHUS GILAE, OCORHYNCHUS APACHE Y OCORHYNCHUS CHRYSOGASTER) FRESCOS O REFRIGERADOS.",199,20
2022,Septiembre,Cundinamarca,Pescado fresco o refrigerado,"0304-Filetes y demás carne de pescado (incluso picada), frescos, refrigerados o congelados.",304820000,"FILETES CONGELADOS DE TRUCHAS (SALMO TRUTTA, ONCORHYNCHUS MYKISS, ONCORHYNCHUS CLARKI, ONCORHYNCHUS AGUABONITA, ONCORHYNCHUS GILAE, ONCORHYNCHUS APACHE Y ONCORHYNCHUS CHRYSOGASTER).",45,5
2022,Septiembre,Cundinamarca,Piñas,"2007-Confituras, jaleas y mermeladas, purés y pastas de frutas y otros frutos, obtenidos por cocción.",2007991100,"Compotas, jaleas y mermeladas de piñas tropicales (ananas), obtenidas por cocción, incluso con adición de azúcar u otro edulcorante.",6,3
2022,Septiembre,Cundinamarca,Pitahayas,"0810-Las demás u otros frutos, frescos.",810904000,Pitahayas frescas.,116,19
2022,Septiembre,Cundinamarca,Plantas aromáticas y medicinales,"1211-Plantas, partes de plantas, semillas y frutos de las especies utilizadas especialmente en perfumes.",1211903000,"Orégano (origanum vulgare) fresco o seco, incluso cortado, quebrantado o pulverizado.",64,17
2022,Septiembre,Cundinamarca,Plantas aromáticas y medicinales,"1211-Plantas, partes de plantas, semillas y frutos de las especies utilizadas especialmente en perfumes.",1211909000,"Las demás plantas y partes de plantas, semillas y frutos de las especies utilizadas principalmente en perfumería, en medicina o como insecticidas, parasiticidas o similares, frescos o secos, incluso cortados, quebrantados o pulverizados.",1046,306
2022,Septiembre,Cundinamarca,Plantas vivas,"0602-Las demás plantas vivas (incluidas sus raíces), esquejes e injertos, blanco de setas.",602109000,Los demás esquejes sin enraizar e injertos.,363,12
2022,Septiembre,Cundinamarca,Plantas vivas,"0602-Las demás plantas vivas (incluidas sus raíces), esquejes e injertos, blanco de setas.",602909000,Las demás plantas vivas (incluidas sus raíces); micelios,22,2
